,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,edctn,edctnp,edulvla,edulvlfa,edulvlma,edulvlpa,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvgptne,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
icomdng,-0.02812498300828836,0.015131544721259474,-0.010221323041483639,0.0417742748895041,-0.04565248759858905,-0.020993752176890715,0.00023690010298846862,-0.0013301957079057485,-0.05873368018785784,-0.07945578835301438,-0.021532381356065142,0.14667684444633455,0.054992954155846804,-0.18430318332507323,0.19616395853601953,-0.05127638318878275,0.1108340091579672,0.12027890403621665,0.09635800375789998,0.7196264010339848,0.09704495635027809,0.12587144532640557,-0.446128231758121,-0.3344579136945106,0.07141058229683883,-0.015195216165304937,-0.09050384073785543,-0.2350255648178417,-0.17063327630780706,0.14559481378580602,0.011632819648350654,-0.12717913369934059,-0.03617916865906823,-0.0029590076606542635,0.011602795498379859,0.13759029237345513,0.07991695089264832,0.01789805619838685,0.04153007685137418,0.046696591760234336,0.13018104105186912,-0.05778249137146403,-0.09080251907870796,0.012973389321901684,-0.03916322820760198,0.07470753413317156,0.06414611570573706,0.014667875198307643,-0.019781932171749513,0.03957491724089545,-0.010662052063276755,0.057061798836040976,0.10875310586396353,-0.752497340715552,-0.4311259333780685,1.0,0.16768009072471174,0.07141142444005477,0.0861517572747654,0.10211842949845817,0.07302937904973282,0.01883117486376319,0.006623830805646453,0.10787831776641871,0.0026739519491380988,0.8603195976053717,0.18972192210574074,0.44882856756447437,0.47616521219181585,0.05506301882792784,0.051706524035004295,0.02355142175466376,-0.03320675107888872,0.15897382878752417,-0.035467170209308486,0.012338071411022113,-0.06093489506150013,-0.0668189422452563,-0.014169763612164295,-0.07360687096789936,0.08365710486335329,0.1259857950789006,0.15462382634422497,0.12126300913426313,-0.08841295318008677,-0.10573571708407324,-0.06431333736112824,-0.06271101155554684,0.03799120324027461,0.04911533399801367,0.13098867711376894,0.0949212201830681,0.09546871890830588,0.06630552395807397
icomdnp,-0.12476545574236804,0.029451620614326084,-0.10496315503900744,0.04478998742161486,0.14986194290770521,0.16503048049799718,0.16253440235607297,0.1810438228085648,-0.3543708024084533,0.1718633230653008,-0.12407965791152878,0.04257028585555083,0.09028695541929808,-0.6185872995698628,0.6806971980804165,-0.35315831110247353,0.4639267819768669,-0.008409278547921013,-0.08786701582589425,0.007692353039657285,0.16719828676292436,0.9695570609409607,-0.07029865464649376,-0.35766410721367176,0.0006579615515656524,-0.11061838487986829,-0.09160565891127988,-0.028623983220441213,-0.3131935623144953,0.8194091585769309,0.5141684333929049,-0.24133779848730502,-0.1080292280786834,-0.026431998606282443,-0.003791291525739642,0.968038472620931,-0.12304439542778352,-0.10664727516777456,0.009538792091237301,0.008779100318319506,0.9459687123448284,0.00935176040328624,-0.20221764478658177,-0.1180296682155641,-0.35999510093045206,0.4009384130272687,0.7510934584734174,0.08180939164688991,-0.005351095222834708,0.4154193972352401,0.19445044678644138,0.10249349173874193,0.16113579089374588,-0.28423929832852196,-0.6775418588755628,0.16768009072471174,1.0,0.38077056209048055,0.452169578978386,0.8381261634974082,0.41281015309377284,0.2004912919438076,0.021656801950745864,0.8246179271793603,-0.4752101036372942,0.2012867143439528,0.28883226197500883,0.05083367253851376,0.6940693004894817,0.28993856051955447,0.11329407277486395,0.042368082842205314,0.007300584867346997,0.922772591671229,-0.31619664706396305,-0.0706730875651097,-0.35466137736757736,-0.7474819333548269,0.15968668508502956,-0.3617654748868001,0.4264310409056048,0.14495882048734926,0.13334906798397625,0.13675880982955338,0.052542823868575866,-0.2673850053444873,0.014845168628517199,-0.17485079996380654,0.380714589314341,0.40105943641329994,0.7838257257421574,0.4314618442696687,0.36442477014474345,0.37452665030089527
iorgact,-0.023056320135194295,0.1800035487852961,-0.053457358312677214,0.18764959643405887,0.29059431012624165,0.1864712893890953,0.235976108059416,0.25249374553402965,0.1680963718274114,0.006874852731076187,-0.39330231197947935,0.031868236756384505,0.20262757870687176,-0.24347664708001623,0.3066754250498004,-0.3952199078433601,0.2198020813306753,0.00519684928384558,-0.03878598703192001,0.06610470689222886,0.054244512759211216,0.40450031857408464,0.07577360976427953,-0.124096769484832,0.05216178501931435,-0.08624048423930061,0.05354092876542341,-0.010820422629838525,-0.17266835960235616,0.520087763796064,0.9019331035329439,-0.03847579392155279,-0.027294442705533866,-0.034159871596122514,0.012098629854301471,0.40525936150334907,-0.06510350527574353,-0.022372685668423542,0.015235864100063758,0.018246857230579575,0.40475327333859884,-0.04606039111182911,-0.1578877070418878,-0.1477631553267192,-0.06027180451156072,0.9900511599398796,0.28554768389655955,0.08035666384864742,-0.06012819679600388,0.8049107189548828,0.14923344860558466,0.28126104249720946,0.3815049346735954,-0.0626341913517624,-0.22007321957710416,0.07141142444005477,0.38077056209048055,1.0,0.964126301263278,0.27562754654950145,0.9837266747348207,0.1686421813193936,-0.06413736786557028,0.2700924369150976,-0.10378769553312205,0.11231826115544359,0.4722083136608702,0.090280796242852,0.2099545119876441,0.3355121045448139,0.03732914153118702,0.056435293751266435,-0.09555662842654294,0.3611071782266499,-0.291416027752915,0.23237378371833456,-0.40683391568162075,-0.2923213849904665,-0.11053807257339972,-0.1863459208852308,0.980960047632838,0.2407401996059063,0.2720751532128911,0.23951104631634898,-0.008221167513126642,-0.08489487389680465,0.08348253227115446,-0.03009336820511899,0.9403962482240628,0.9321579672967231,0.2673598196262061,0.9855619615278302,0.9436450309503229,0.9995784740596432
iscoco,-0.07218653170993367,0.13353803784387364,-0.08879359335957401,0.1397042324467695,0.27607183890889275,0.19382406061928634,0.22719546969142526,0.24448108590979975,0.14417847052444846,0.04559726991604186,-0.3594742170778297,0.0627671841080189,0.16757235087158343,-0.3045956929235153,0.3639382869078812,-0.44817313894684463,0.23053146646268008,-0.014827475418049251,-0.05782758690850373,0.05767961139784107,0.077397073764093,0.4748812380605283,0.051000142510631605,-0.15841126878111403,0.03304572212839606,-0.0989991909360467,0.08114968193660876,0.0007076600725647521,-0.18531644381100051,0.5709137450252374,0.9028665525150976,-0.07506632670702208,-0.04267224066054103,-0.01262998412054649,0.031199007701452956,0.47790967694895886,-0.14699811830619497,-0.046301850079265044,0.032445823451199264,0.02966381807470761,0.4703656510443096,0.08607179946599254,-0.13682261762608044,-0.15378561345741282,-0.0617640665330887,0.983893381746742,0.35740360148316674,0.11264310437703258,-0.031249758992845027,0.8694612435242189,0.18731432508286325,0.26379782589706835,0.3638903862691813,-0.08637597516035952,-0.28439161065327384,0.0861517572747654,0.452169578978386,0.964126301263278,1.0,0.3559583831176829,0.9807571153952112,0.22358604819253583,-0.02824492469531689,0.3400502358644197,-0.14110274472284917,0.13840779477889747,0.4822862972799079,0.09583658311837824,0.2764866989139339,0.39477597404514625,0.06087100475067571,0.0865595474020337,-0.05882109685948692,0.4302150203423402,-0.3461849865725771,0.18153563636783304,-0.4576557421944723,-0.3634775042753109,-0.06261926811429312,-0.18776481798401534,0.9805840122056618,0.23414543320990788,0.258243461309237,0.23193819862218043,0.014340784034110559,-0.09555508693963398,0.09462959806071623,-0.03148945985798387,0.9254833627933486,0.9365631938108252,0.3443958783391025,0.9866027077461595,0.8931053528823522,0.9641321515170653
iscocop,-0.19071091495201295,-0.08954702075650084,-0.08036685233996942,-0.06880345502825648,0.13466457967554651,0.16262845793173542,0.14223927374793932,0.1504627007453334,-0.4847447601297783,0.09949199328712241,0.14297003878317138,0.21562799681042324,-0.03255584817919573,-0.7453889297099382,0.7197961739375449,-0.5700422996854031,-0.03423833112208584,0.00013404606655353988,-0.04858182661574633,0.0003987171148207208,0.09208945284104081,0.8374113314254443,-0.03283008100383761,-0.23055990071055596,-0.018211366554156266,-0.11724483239469924,0.0065014350343115855,0.12258395057530637,-0.06244533895055021,0.6046092688206403,0.3585562402878934,-0.2403917212460757,-0.13245447996313262,0.05053317948812528,0.07159821879055463,0.8264975558139801,-0.2650758953242943,-0.137756542546648,0.06797260480435519,0.05367991615072772,0.8128585900944291,0.04890276359622445,-0.208667768109484,-0.11502419496097148,-0.22542969401894172,0.29486368958669107,0.9628318419485536,0.15831872869929367,0.21285546524719035,0.41111240415099776,0.30355180986147295,0.17722500461161705,0.012723793348376663,-0.22352853875740508,-0.5048151536230183,0.10211842949845817,0.8381261634974082,0.27562754654950145,0.3559583831176829,1.0,0.3052440831468048,0.30604428296735436,0.2716632678723061,0.9724655295711742,-0.4376233257337031,0.12764627764803596,0.11476885037801861,0.20051018561746878,0.5548073922803897,0.22203378056413806,0.27236363240360423,0.11272102450417866,0.25999463441562654,0.7716463737078076,-0.5568216143287912,-0.3750792057536949,-0.5690104232644436,-0.9603415396708701,0.491392696005853,0.10063060853032463,0.322266697408535,0.1574388063817431,0.14330482668983002,0.15760689946026943,0.07192115491829787,-0.09241354897862906,0.0349515775271248,-0.041079665440078836,0.3079069569999776,0.3402512131023071,0.9655623152102488,0.33060935077564174,0.2705346170384825,0.26653468847278966
jbspv,-0.045639151346197095,0.16511809159780835,-0.05264628691894973,0.17736091787057232,0.27651216448875765,0.1829883221402613,0.2238186369585303,0.24135822727337317,0.16062151523704365,0.043025004969833386,-0.40258735168303333,0.04269082583379115,0.1557292058077751,-0.25812820557402144,0.3231061118272575,-0.4151567587231412,0.2313537323017723,-0.004459446967631561,-0.04998735639335962,0.05810913466526956,0.05792125045445061,0.43926631521580156,0.062095259499643146,-0.1416396640441897,0.03979898117356941,-0.09109082140879098,0.07442457786718812,-0.003097241695743217,-0.17364871432354453,0.5535367060378173,0.9052440356554274,-0.05879487352037765,-0.04653204732242742,-0.02505869704007931,0.018291382746457724,0.43992775784793103,-0.1270538222552924,-0.04778761612805589,0.01968566597509988,0.02012817890750233,0.43849824201870585,0.06328023133022377,-0.14145015026190952,-0.14941657115494877,-0.03893990065815676,0.9888638449283289,0.3156096681702168,0.0919357438240347,-0.0545257224223678,0.8400956231501409,0.19473511277246297,0.2763286893634663,0.36037715046672036,-0.06471075463154932,-0.2541125787826422,0.07302937904973282,0.41281015309377284,0.9837266747348207,0.9807571153952112,0.3052440831468048,1.0,0.18844149470093088,-0.05658058178811652,0.29619041613890423,-0.1266477394847082,0.12018240499028786,0.48387995545880524,0.08602144157951648,0.24541791012103886,0.4651149403740348,0.06364255595914704,0.07178918683152101,-0.08670347731507684,0.3938950871197325,-0.3112073650670879,0.21475818362929866,-0.42532052950983346,-0.32212187351028143,-0.10723868430375816,-0.20161057535803678,0.9835939346465946,0.19950884765625587,0.2296081338893351,0.1976255761112174,0.026097422285709822,-0.077455717263363,0.10482999448767322,-0.024132605627130186,0.9285496971403878,0.9289180656165951,0.29591862573108296,0.9865685491994944,0.91017500734121,0.98401309301486
jbspvf,-0.20745736426368594,-0.15292167012982016,-0.06747660493753062,-0.1352996086317002,0.1570336384457451,0.12009811719771551,0.10500250928881233,0.08745656438533662,-0.23672079273141466,0.10357463788303567,0.19659364421501707,0.3002431959008102,-0.08360570035389528,-0.3269223452079088,0.2741191211987373,-0.44512442050999784,-0.13660498445069355,0.004676353793405151,0.03169873667780821,0.02281827087256269,0.009598640992437003,0.21541103716914095,-0.003665598503589757,-0.059639934884790184,0.03728684171079548,-0.08295577765025716,0.1024078150931451,0.16007985186231286,-0.025217997020319356,0.07148401963192264,0.10473216325757585,-0.10506382940993625,-0.08926721820046311,0.49304982041843204,0.2733551493241558,0.2151121577623139,-0.2831986518416505,-0.08340194476646827,0.5531925529110968,0.3523314078017503,0.2188369636041469,0.12086209387991864,0.12347101290924971,-0.04408941727767138,0.02746012424221195,0.17914848847706666,0.33322300893304047,0.8884715300842682,0.47807989064994505,0.30994905822959495,0.2840467791273955,0.24083079557833093,0.029305348304594903,0.0067019039679842496,-0.122585180422847,0.01883117486376319,0.2004912919438076,0.1686421813193936,0.22358604819253583,0.30604428296735436,0.18844149470093088,1.0,0.3892260000770802,0.28061581020912335,-0.09575190912335148,0.023820433493548114,0.04078916526709665,0.25049970048220543,0.11635851496243091,0.1179813169440501,0.09011670397817513,0.8481849403919762,0.3950962762277732,0.1977971226384243,-0.44407263910879485,-0.345940128422731,-0.44870897732617177,-0.34131686692292856,0.40411110722154475,0.20912229023918527,0.20645342956094034,0.10212094888376647,0.14082965096844655,0.10962550435242953,0.05310339382459947,-0.055649378707762306,0.04931999268239868,0.0040671302461474474,0.23125542231107307,0.25806576300657347,0.3199783038888076,0.19452056218390862,0.17683436409508113,0.16286974382042882
jbspvm,-0.18561799977533713,-0.23364082208749695,0.04759178660928773,-0.20739125022195615,0.09630777054676652,0.12368398436401667,0.08379473849978478,0.07045441139043501,-0.3527101340255787,0.09283635143062222,0.5475490439064026,0.4134977516906212,-0.17615587705644162,-0.351050708756912,0.2412311443192234,-0.5274216098596072,-0.4262042518955638,0.021363621196282895,0.012922620564023777,0.031017036462414136,-0.03425012485993394,0.03810527901876441,-0.005421137305120507,0.0038072976277935336,0.003134758360894938,-0.05779939018790989,0.24348871400763464,0.27138889603356564,0.17058088516159128,-0.26673504611587046,-0.19438623307787561,-0.11220824153130313,-0.18425733432562733,0.1645727335688752,0.26034544150525574,0.027495541453045655,-0.39822403138700097,-0.17026612165025912,0.19805037954305119,0.2824196387057716,0.038501081857550454,0.1626812962169072,-0.04260215018755996,0.1328233173410596,0.11536946731469046,-0.07019442219853775,0.3414387549018048,0.33605907234652393,0.9320057196334968,0.1372671263727788,0.29320720792717814,0.20931171706771748,-0.2048020617023491,0.01985185050976942,-0.03483229413056369,0.006623830805646453,0.021656801950745864,-0.06413736786557028,-0.02824492469531689,0.2716632678723061,-0.05658058178811652,0.3892260000770802,1.0,0.2582361145015841,-0.09722533133750369,-0.002888317218550988,-0.2498984396497095,0.36814470785263775,0.011539051879667153,-0.010185085937329433,0.1876539648659135,0.29765803132368207,0.9707830147362756,0.03161861154038788,-0.5636948700860587,-0.6023637947351863,-0.527163813329526,-0.35320821006722686,0.6817919756135508,0.5245507620869493,-0.041835776806567714,0.10292087375280107,0.1204501038070222,0.11728840091331358,0.004318358612473226,-0.019090299509393914,0.06165485766229029,0.05729565248078905,-0.008718380868393782,0.023891041107086314,0.3010355262402397,-0.04291005149440241,-0.061366903354790454,-0.07471429952341568
jbspvp,-0.1765173911685736,-0.08454733488796437,-0.07765944658402542,-0.06562418735364899,0.13113611874003459,0.15589069087003968,0.13479463126551033,0.14319102589510446,-0.47625877129688304,0.10361857506196999,0.13837984089726865,0.20546946665935806,-0.021326817326723122,-0.7255601012374276,0.6990754976052646,-0.5422466241049535,-0.043430649939040514,-0.004693708292502529,-0.04673001557563759,-0.0023555982199452413,0.0887825502225189,0.8046478023090008,-0.0264267237529949,-0.21571702679393012,-0.019595349604380554,-0.11940886495804694,-0.006228482355033658,0.10566763842878504,-0.06598892669755804,0.583108709007205,0.34695461449901205,-0.2345489852330031,-0.13075044638651678,0.04009178416961343,0.0637825712230374,0.7987083980291205,-0.24381248840789477,-0.1397323705000214,0.05582858640871704,0.04658366193937849,0.7695043100155456,-8.258495089078029e-07,-0.22580935624095277,-0.1149642195485483,-0.3361161624346835,0.28350257719293354,0.9348755207567851,0.14160494177398972,0.19836465680013282,0.38441801123183744,0.2716728256426363,0.16598787972985307,0.03849230189076746,-0.22663759216115006,-0.4984586848414082,0.10787831776641871,0.8246179271793603,0.2700924369150976,0.3400502358644197,0.9724655295711742,0.29619041613890423,0.28061581020912335,0.2582361145015841,1.0,-0.4172733070429738,0.1291659203107309,0.12130209276713348,0.18359876953789775,0.5491889041814468,0.22032170891689284,0.4066602817096241,0.08810503573937072,0.24392290658588678,0.7438131130444753,-0.5290313014625769,-0.3522123683025978,-0.5410750596396015,-0.9307811285195539,0.4737087959574574,0.10763628926831123,0.30656413820722767,0.16883328260968514,0.1534991284529052,0.169008883967805,0.052447761459528286,-0.08696353103812042,0.028452466579448037,-0.03349822877354678,0.30322297407522303,0.3311755413932898,0.9643171029380457,0.31951397510866003,0.2737170340303685,0.2605365048921158
lvgptne,0.09106199496508895,0.034312614278246036,0.04749311194081814,-0.002434244615090137,-0.08019956741259457,-0.13213269444197215,-0.13660508241530595,-0.14135183745021493,0.24308112400215243,-0.12037777819228201,-0.008584859793457522,0.07341628922082191,-0.022376737503598438,0.23666018146311557,-0.23458419583510257,0.19729119569773143,-0.18271316350785488,0.05147040559919219,0.08473045004295032,0.0618379303937891,0.04281933792521414,-0.4973920925175353,0.04041732115412953,0.11997948634226775,0.08321364446892161,0.01661314104450689,0.03904021797188609,-0.02619309742233118,0.13611394257373693,-0.22427314809980992,-0.1828252254617955,0.1644326713415847,0.030008010312195067,0.04713896302945751,0.012668327975870513,-0.48865421713627394,0.0835288185703074,0.03430024050256412,0.0436674880111032,0.02024084045264177,-0.4924120169795408,-0.07692824739722297,0.051634070452366794,0.04233083556080747,0.14012243570124885,-0.12175529112838462,-0.41143329448169164,-0.017786284001052626,-0.05778803799297904,-0.18695144776691658,-0.04492606376972942,-0.012008970585589106,-0.05691315818073459,0.038118041689474545,0.26324251381221886,0.0026739519491380988,-0.4752101036372942,-0.10378769553312205,-0.14110274472284917,-0.4376233257337031,-0.1266477394847082,-0.09575190912335148,-0.09722533133750369,-0.4172733070429738,1.0,0.005686456283070463,0.05551387831098708,-0.008629127726692018,-0.2573083657696901,-0.06475106321453637,-0.033982604003465894,0.0007520206349004803,-0.09439174442364778,-0.4351797235750086,0.18979613130155545,0.11010747610192094,0.19250096932686023,0.413489585125009,-0.18557241106580252,0.11341557679948085,-0.11713498320115506,-0.12993190058555532,-0.07446349188239632,-0.13176527386985948,0.0222569785181117,0.13044321106654239,0.05260136065717241,0.15317960673327044,-0.12263156688888957,-0.13032147893090573,-0.4088848020487116,-0.1263390580801425,-0.08901592524448824,-0.1037011240986243
mainact,-0.04596726247155479,0.0008164018839356826,-0.17171128125694177,0.011351495573622167,-0.015335787862611047,0.011044856144456107,0.03728546470681906,0.03727119306797686,-0.10239039224710385,-0.08862216350138992,-0.041941714742821684,0.17574680792228745,0.051037741220489076,-0.2319498916870468,0.23079955298808263,-0.03631665839874423,0.15805435628296582,0.06323360889423107,0.04173240697173313,0.34514418090627835,0.06868358637103407,0.1620523431790717,-0.48908509210165096,-0.3835878925787133,0.0445904374309056,-0.020611937489164636,-0.06555628441522902,-0.2880215842001777,-0.21858861043427125,0.19245030744141345,0.046950991020686214,-0.17253300579170636,-0.07379799999826891,0.0010560577558408146,0.0216321194154258,0.17179699556032674,0.024768340232457258,-0.03335217343559424,0.04202200236810578,0.05039511680030505,0.16410033122386675,-0.08364819045250611,-0.13079640750272073,-0.005224082431137371,-0.04142519609777903,0.11753969715252076,0.0693531685455034,0.01966001345677232,-0.03339232303134286,0.06684833869507899,-0.03183105497234276,0.02335249418934607,0.17028854469463028,-0.9255680789678329,-0.5424295509515626,0.8603195976053717,0.2012867143439528,0.11231826115544359,0.13840779477889747,0.12764627764803596,0.12018240499028786,0.023820433493548114,-0.002888317218550988,0.1291659203107309,0.005686456283070463,1.0,0.2778493105027033,0.17349043020105193,0.5889322470719885,0.1315192521981649,0.051566031064563006,0.028631035533161816,-0.05279291923194642,0.17986008447705765,-0.019503188671080907,0.06094321528804862,-0.041034993455678244,-0.07068007884447361,-0.029520126315038624,-0.10758299723390918,0.13150099074306926,0.18310736023174148,0.1944607334979973,0.1755760126144223,-0.10086067526937133,-0.1313125999973385,-0.06580311667070926,-0.0732225825288472,0.07569534138626074,0.09224937268590891,0.1433231689998567,0.13584543580252104,0.12411848170514429,0.10470481160992316
mbtru,-0.030890883580503885,0.13734018059541414,-0.2784705424050623,0.13777688727888984,0.09489710985100322,0.02753402010509594,0.05568073983112613,0.07769295150481319,0.1822229691131742,-0.06048291498858371,-0.4845861898118293,0.10663127592249139,0.13804084822632037,-0.03288081198519692,0.13952106782509535,0.08659881330181335,0.39717643000779923,0.04545617125183434,0.04445178538440662,0.1402667705845404,0.17526523141489822,0.271645313806453,-0.02557568310773933,-0.14753086780453414,0.12960697838685212,-0.058056275302187904,0.03367706044726543,-0.21336825326218106,-0.25180281875466937,0.4819321134575262,0.4571723829369219,-0.04780809401747043,0.05909929192896419,0.03223341648750531,0.047663858575685045,0.29661021420943184,0.11020259531570127,0.10636398304910734,0.10725390633483461,0.13642745669866702,0.27235145000848754,-0.18332060621015345,-0.16701500500196098,-0.13951160087364647,-0.15729160898683803,0.48095134187475025,0.033609578134802656,0.08292955691193385,-0.1579028253581146,0.2509768115488888,0.10812760431640443,0.19693971225709006,0.37383698318504743,-0.24969084025239344,-0.2677863372969969,0.18972192210574074,0.28883226197500883,0.4722083136608702,0.4822862972799079,0.11476885037801861,0.48387995545880524,0.04078916526709665,-0.2498984396497095,0.12130209276713348,0.05551387831098708,0.2778493105027033,1.0,-0.045732803487179625,0.3057198979350571,0.33847277516013063,-0.006770240850250913,0.082200795690467,-0.24901361679438969,0.29214758976977734,0.14992155928293666,0.4166153932638128,0.07180639810581065,-0.025331260168368532,-0.4119609527495589,-0.43215639700625813,0.49831559266919495,-0.006799493500893852,0.11996416605574331,-0.02059389320615635,0.06602440975854369,-0.0489851186347361,0.07257239295199784,-0.03561726984307096,0.4435788777161531,0.4365320939831382,0.11006469993932662,0.4764786973520111,0.48714501157198264,0.47077917384110274
mnactic,-0.14755234339921208,-0.18089240440037185,-0.0014404455052708979,-0.17109316476756922,0.035576826407234204,0.056810931920672006,0.0442965199844169,0.03630212844818625,-0.1425888019251222,0.1261680701231177,0.33819544800955603,0.4318457130495791,-0.08231425454384544,-0.26420151245210477,0.2318587803770754,-0.5549222210219549,-0.2855747465082967,0.5204608022925602,0.21561098595405653,0.7066615862878485,0.13306302328838823,0.053179552497778816,-0.018178745605167475,-0.046976182300038416,0.32458710951129544,-0.07392467550952346,0.10413658989709161,0.21825114335770543,0.05681701194805802,-0.11259444066572437,-0.04676372269932161,-0.09514587086270969,0.027908601878838514,0.12319681102486016,0.14964102057013098,0.051345128686304746,-0.035512293677307884,0.09581227247281944,0.13011000944352763,0.15076746424440432,0.06728519255311917,0.130731946095367,-0.014498057802148953,0.04124125503796768,0.08809039184254198,0.08760247619839259,0.26654166318455197,0.19152391668399316,0.3428912990121554,0.20177483440493643,0.30771777923581595,0.44110532024147964,-0.09972446456839425,-0.011823677431607971,-0.08167703415423931,0.44882856756447437,0.05083367253851376,0.090280796242852,0.09583658311837824,0.20051018561746878,0.08602144157951648,0.25049970048220543,0.36814470785263775,0.18359876953789775,-0.008629127726692018,0.17349043020105193,-0.045732803487179625,1.0,0.06704989104497568,-0.005982679031201115,0.11132660157300338,0.1604107976261401,0.3615383072004964,0.0943847974750648,-0.5676873378096936,-0.5470351507131832,-0.5797019282448134,-0.27942689324587056,0.5061028431647114,0.3728036861298604,0.10871793303427363,0.10613673588928937,0.2271513453938515,0.11730804794235214,0.04373210251590483,-0.019534900850347973,0.061017548681186876,0.01586588746704727,0.09917243587131196,0.12535770319517245,0.2173168766416827,0.11543832809167472,0.09205052429103734,0.08497567705862574
mnactp,-0.1202969414039171,-0.02410927040870961,-0.133398995560117,-0.008612185014094605,0.05499392333629841,0.08526170430491405,0.09640394845327092,0.102283071093413,-0.26413535522769943,0.23210461610170335,-0.06299942255321506,0.13758247479690777,0.048939698988055946,-0.474025531649199,0.5301118325230023,-0.19476483581302848,0.3849479599845844,0.013914398310523211,-0.006970962400876734,0.10695453581739289,0.2035583871714185,0.6485351826446828,-0.3324403185765634,-0.5451541784103712,0.028852356932291552,-0.048020710680634036,-0.11893986296597385,-0.16410150593461206,-0.35871057586050825,0.5845433738662482,0.27234634162769444,-0.3340430240130357,-0.08744964997318662,0.023149833114275008,0.03486219538706327,0.6731951480133235,-0.04560589377285225,-0.06152802831313669,0.060482283531277006,0.06894610242917183,0.6361441213786825,0.010024581933337521,-0.18345199654680944,-0.07639996943254494,-0.19286719555529694,0.23195234261162673,0.4609940413813549,0.06778397380890458,-0.010633591232957587,0.22778359311866428,0.10577218232384465,0.06524894952660078,0.17013769982226054,-0.6054188917201065,-0.9488942078671864,0.47616521219181585,0.6940693004894817,0.2099545119876441,0.2764866989139339,0.5548073922803897,0.24541791012103886,0.11635851496243091,0.011539051879667153,0.5491889041814468,-0.2573083657696901,0.5889322470719885,0.3057198979350571,0.06704989104497568,1.0,0.26333981628581765,0.12085607064426457,0.0580538586120391,-0.025812639261834445,0.6704445825298728,-0.17275009674772793,-0.021479182394170578,-0.19802625175312535,-0.45264893954118945,0.0798751925624254,-0.2781763005908572,0.253837767425126,0.16543845895737028,0.1670197704962764,0.1560777475130588,-0.010204973600233196,-0.2436465028773057,-0.006341659724493169,-0.14723064883615156,0.1965770705300447,0.2212140629508853,0.5318677454754556,0.25707692972509666,0.20386815424355645,0.20307422675811843
njbspv,-0.10652924012602143,0.010537805428773769,-0.10403871570812201,0.02903332383886646,0.08446618869793976,0.08157285555540604,0.07839091006529707,0.08683009904626679,0.011701456834761361,0.1992767611831365,-0.21586159344097708,0.12339272819714078,-0.16512143711358648,-0.1366200398997677,0.16390159816768474,-0.17496119813256736,0.17527912629565195,-0.02420191995503232,-0.043755514618086085,-0.004713198404228369,0.02394256542331952,0.2976257314351616,0.0024635517760789602,-0.10297066051055231,-0.01855124913350518,-0.06068553310833886,0.14857473565130844,0.004427621957458822,-0.07579724021973257,0.33929380657266683,0.32148191624866207,-0.11340589874535656,-0.1812195935225516,0.058725107318233036,0.04906642527457787,0.29531965918684105,-0.29958664575628763,-0.1976562618713217,0.05825546390647047,0.04562243061903307,0.28945322558393805,0.24240908584273568,-0.07029094621389287,-0.03826333529168193,-0.02286557209149815,0.3465850809756293,0.2005709090861102,0.08248007709569419,-0.003859173369950862,0.33406505507168915,0.3138683164741667,0.059780719253415514,0.0728725558373198,-0.09235314407877301,-0.26046733782065445,0.05506301882792784,0.28993856051955447,0.3355121045448139,0.39477597404514625,0.22203378056413806,0.4651149403740348,0.1179813169440501,-0.010185085937329433,0.22032170891689284,-0.06475106321453637,0.1315192521981649,0.33847277516013063,-0.005982679031201115,0.26333981628581765,1.0,0.13576822904360467,0.08500087219214014,-0.013084150173386783,0.26702363724639366,-0.13356909812404125,0.07039276773192825,-0.17411444036022514,-0.20250492134010625,-0.08972200816650681,-0.195223117685503,0.3720301719293525,-0.12661996482594481,-0.09526754961601651,-0.1306008157731596,0.15691620866329758,0.005891255784309413,0.14004946975322458,0.01540384006728658,0.3135076611003818,0.3298041919900338,0.21387511525347092,0.3676786310986704,0.2588707239398249,0.3329134004218246
