,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
mnactic,-0.3137285951634407,-0.34886886431999486,-0.03986339700036973,-0.35214012027418046,0.12557123500591233,0.15922503537888946,0.07410771294335024,0.08558525966521302,0.31864176233328667,0.4692897950739666,0.6417418436397353,0.779391213109925,0.013833544966972453,-0.3597546039099263,0.5424262303020165,-0.012055544729413652,-0.056814412031390774,-0.6933831095838945,-0.21641603778430943,0.44635363426385993,-0.01677078702800438,0.6223595190543446,0.540763448415807,0.1774077982079169,0.15254373844200922,-0.01826966234489942,0.39769467122835184,0.04778080521876189,0.17940598077699332,0.3173265379775878,0.0821467193703173,0.040706904774729956,-0.13987557221596458,0.21014640255475503,0.13589006443174795,0.12490872709139302,0.15159079935097552,0.27750418608277505,0.28209459909204526,0.3746281697850801,0.24151053417311982,0.4033767060026298,0.22977619504151334,0.36132416016345054,0.6662940117064332,0.30043831202155213,0.16211671079226045,-0.1751484674120767,0.06609060557651968,0.1938508549865603,0.2873336568639289,0.33065680521646607,0.3750762249946863,0.311062582714682,0.1704010348152567,0.3587177594233664,0.3782915288758691,0.0699345739625931,0.45789842421090976,1.0,0.20802119998536975,0.2166006599735881,0.3469208342229836,0.2621209723291348,0.3734288231253283,-0.7021117433701487,-0.64618348624102,-0.735503423497947,-0.36392579958973337,0.6423860828559733,0.37427872186010536,0.32789124620466686,0.06902461768480127,0.37147154903253965,0.08168080209661346,0.11248861411269226,-0.03638149140935447,0.12858438801022545,-0.055105030786745106,0.31820428561144715,0.32312470136698695,0.3722154925553094,0.3297280067831627,0.26520498021704686,0.2844005281701633
mnactp,-0.4088658148412354,-0.3398515139878473,-0.06027329915867973,-0.3450157261767935,0.10400485780577674,0.09100029595396156,0.06123235501587358,0.07257459652261221,-0.13011291494813196,0.26765345857988376,0.1530104257299163,0.25478727984112964,-0.07854796187887458,-0.40013729660122854,0.4565358363893846,-0.13466100110520626,-0.14758058558664006,-0.3058940297023157,0.2600960300163631,0.05564911149080922,-0.010138140373605668,0.16986802767088255,0.2255312251918711,0.5473366549817394,-0.04908084018934056,-0.18769719155648398,0.010936861219283608,-0.061634055988484024,-0.15139744989137058,0.19314123695030733,-0.1384401533345666,0.16432552485623667,-0.33546557937705823,-0.04633454136202931,0.11749529630744866,0.07038007689736339,0.05990450816711062,0.33836844927657383,0.12668300288830847,0.473819861485021,0.122440547196349,0.09239660350553276,0.11269048466043093,0.2904243742611402,0.26920618144705577,0.20681211054252913,-0.45393632636706344,-0.8462798938886871,0.46302554204864205,0.5641532794927223,0.13423234228628098,0.17232841850603597,0.4710751014089011,0.19882160143525085,0.10529468546607623,0.05490448647582704,0.46940883772422143,0.500513066804964,0.23443182539678775,0.20802119998536975,1.0,0.26871081120396456,0.4079736669342971,0.14709744366348665,0.08967184514555326,-0.294899454380693,-0.247263986682024,-0.31262450914099105,-0.4672459899449071,0.21933710542071644,-0.15105874729135046,0.160763247606117,-0.10158442913026255,-0.008703641499728382,-0.10198542514428709,0.16726798567139906,-0.09551134052254004,0.1015534732804695,-0.12650546176067387,0.13619554768842734,0.15178587971103352,0.47591539862483656,0.16880245418796863,0.12136387343034494,0.12689374412453547
njbspv,-0.1635995996738235,-0.11735679186503487,-0.0452844758616961,-0.12044929126308217,0.196438951131348,0.1375984871793184,0.14122590934758242,0.15052684913468412,-0.026058414097524765,0.21699757402958747,0.06038449160387916,0.32324379238651096,-0.20275007027818445,-0.19742077655459286,0.23300721342708017,-0.062024000704229115,-0.09877421939411159,-0.3481045834269584,0.11045096887854453,0.03289403718845513,-0.027305254826245712,0.08720246575798288,0.08222930552575476,0.32705491733128633,0.022918042747146476,-0.049904362828298424,0.017686828235531783,-0.040333430083092536,-0.17698024315655758,0.27752161431038175,0.01077785112298608,0.3926580459640016,-0.13652300245719148,-0.1610987361988711,-0.032669487591173496,0.048327552936986665,0.0648040115151927,0.16691371517234135,0.4643863890916307,0.30796145773509365,0.2014001085029602,0.13220836132277103,0.21273602427575855,0.4164208767750469,0.30452887188512784,0.27663580221168965,0.02122337736060573,-0.25468931732415534,0.04197854709901964,0.33118321918969545,0.4275387459937343,0.4983998825662959,0.3123769916910635,0.6443844937574277,0.1804181997769358,0.08635091793300026,0.31120035850926875,0.0748102361417885,0.41485659893427507,0.2166006599735881,0.26871081120396456,1.0,0.30080553844239083,0.2458297231932825,0.13225961618743712,-0.31050823994286597,-0.14157195498406552,-0.3503729563492244,-0.3020471216934936,0.10777181677401398,-0.08541923555196809,0.46374218335844375,-0.22092976917446955,-0.12044163399770734,-0.2195541686098149,0.25425138766118055,0.019678874582014002,0.18733764491538873,-0.030883865972307974,0.42228796620684167,0.4449619345527197,0.3080128553476435,0.47945167864331495,0.45195387916646856,0.4237636286675644
njbspvp,-0.6004450630160726,-0.5065508651724039,0.00168972424536776,-0.4858936236871407,0.07805889424666675,0.10837268526355906,0.028198642221688025,0.02521203666479263,-0.32345365791868724,0.06159423777518265,0.18619787090804474,0.39165484483757756,-0.27064395663507196,-0.6905608279378787,0.6584152535111061,-0.08015098097158203,-0.0790509994040901,-0.6131647410431149,-0.12645123663343877,0.015538677221654534,-0.011876168464608613,0.050717883279533145,0.11386966167124131,0.7493085699571228,0.022628941875000627,-0.06827191928266559,-0.036236967624598916,-0.05270711503290152,-0.18609697916701845,0.3504491662361172,0.05807526853051967,0.2509582318351036,-0.13886316965680562,-0.19314410320898348,0.13999113124264537,0.06610377288046165,0.014679049917187798,0.6673851898284358,0.12240225490693427,0.9151097747751593,0.14061706802195462,0.2104802923452814,0.11103839555163965,0.36612692264827124,0.3882732506747564,0.18086364212065356,-0.24360430028334132,-0.2567777781764171,0.14745687813255548,0.737126518838385,0.1301135102814724,0.186655196709218,0.9182895245649585,0.2049673997083152,0.12970810201507957,0.21942762358262782,0.9292904779646597,0.16770015144367,0.26798705789642874,0.3469208342229836,0.4079736669342971,0.30080553844239083,1.0,0.18355601226579982,0.24591186607699939,-0.6074999865582285,-0.5655914065883456,-0.6108173149588688,-0.9147765283770231,0.5687193095007359,0.17935337593482786,0.1597504091560711,-0.18658042654040335,-0.10662388587173088,-0.18012528684081133,0.2699102713039034,-0.007551960428667504,0.1715132279282669,-0.01832859111797375,0.17052109046195946,0.168041206735938,0.9150326473874612,0.1812274996293766,0.17289067213727677,0.11928330313285827
occf14b,-0.13679782279974254,-0.09051360410516353,-0.10736647792572732,-0.11370044384720626,0.1343642506892001,0.10105007462815323,0.10658767523439251,0.12447027970760735,0.10113721946994796,0.15400433643549502,0.18128366124840564,0.3486390089096388,-0.10218125548877988,-0.04691620418315859,0.12692955519046364,-0.08548365323650364,-0.0797387940627025,-0.2381669432654588,0.03747177323003433,0.0574484368791635,0.06594531645729747,0.17729951409570988,0.18099958456547538,0.15005800129889416,0.015713633157995958,-0.036418793746158834,0.098882348212004,-0.008397152172536818,-0.14482837913523194,0.20630462841513644,0.044098472778651476,0.11007555838730218,-0.08727798283734696,0.04648287604365209,0.06901786929851982,0.0412026504445315,0.003792421189032505,0.11408967313072031,0.22739899991378834,0.16439392281232473,0.9343955900077812,0.40614444247558074,0.1591634926042705,0.41201874537849653,0.32201548444720673,0.2632782988717266,0.053725282431953195,-0.10200795649129302,0.05676029070255139,0.16438905084514532,0.23687044888905032,0.27365664189134864,0.174085884267824,0.2729831545562192,0.7352733800028668,0.2379904121024961,0.17374860625549984,0.07928590254363609,0.3120750013570906,0.2621209723291348,0.14709744366348665,0.2458297231932825,0.18355601226579982,1.0,0.29489463743582744,-0.23022568732949794,-0.14908001622710654,-0.2515179193574204,-0.15915713025365516,0.08393570087488647,-0.03457758771855076,0.2746682725101818,-0.19839634317572308,-0.044313487471614774,-0.1937131037603742,0.20967598828732936,0.03048876267231569,0.1633051790079731,0.019142684499300858,0.24631903767708538,0.2631205407426412,0.1699973690515091,0.25222820220904124,0.204915657814435,0.22963656390278028
occm14b,-0.21692960652354928,-0.22951208992354494,-0.13847933220067893,-0.2628701731517705,0.09249891849601663,0.1089094640420838,0.0556040165317272,0.06783005285983958,-0.020675778211867685,0.04640637021367252,0.32073753479649214,0.47029509711062123,-0.060778012080880454,-0.2590300115384549,0.252636738036785,-0.0500706243638287,-0.039911300293116334,-0.4084077886143376,-0.2440789936307654,0.04074848311254107,0.04026457467482723,0.1224921442130938,0.1083906301565537,0.07916654544028491,0.01807448073436493,0.004931631468400074,0.06578746772932392,-0.007653532152636174,0.00980181655759952,0.1647179349593966,0.09993020386325985,-0.09639566330279929,-0.09823054920933527,-0.056091323103375425,0.00842588980826544,0.009300963913849939,0.16103670471244888,0.18347168270871456,0.10865761415680936,0.24072641715049575,0.27820030550678654,0.9575952997103033,0.06372973397546008,0.14789762325220443,0.28942340334868244,0.20319069074306975,-0.012295728840624172,-0.02400007473606342,0.08319135668108746,0.08371484741055404,0.12079975397048276,0.13603103502701291,0.25103598492538937,0.12919103553706,0.23701475673347974,0.9506861391533583,0.2486487608209032,0.10620961491351506,0.18071725025189622,0.3734288231253283,0.08967184514555326,0.13225961618743712,0.24591186607699939,0.29489463743582744,1.0,-0.4195392557631431,-0.3909265958008174,-0.41600849923494015,-0.24204571660541369,0.4477225027653375,0.2975165928823316,0.12472076323274423,0.007469441453769357,0.09390362664683882,0.019290750736707454,0.05386707153194089,0.009520455086750118,0.07169399842435917,0.03549781550253055,0.16113959378872106,0.1514920155313012,0.245787947786045,0.12662875084945022,0.15594502048966263,0.11051576147707483
pdjobev,0.4497306130820552,0.4420463994950091,-0.014954828062871168,0.4268374402324886,-0.1612906389584164,-0.20740102951390307,-0.11120104142380577,-0.11669784237920909,0.25020055320495466,-0.1875685378922435,-0.3222661177407242,-0.6659469841591811,0.21830143546941425,0.6465888779706639,-0.5717353292704318,0.01146743453598093,0.04187712296278161,0.9952008600935995,0.3233420647167209,-0.07992777559994922,-0.01012213357795082,-0.07171637219917833,-0.061358573520870596,-0.41862341009698784,-0.15768741986283732,0.002547197285365491,-0.05392606463651152,0.03004441125064006,0.0464955934031783,-0.5097412863900812,-0.14307299285402245,-0.19251989764316488,0.14987525497558687,0.24663387512103135,-0.20321163436514078,-0.13175637069761734,-0.07809930524581532,-0.45036253828140393,-0.23126277475108176,-0.6593168952825647,-0.17101964256648175,-0.3784499508811541,-0.22429044096004455,-0.30948373701328685,-0.5111780421871602,-0.2734998457696064,-0.016689089278780975,0.27369156448353377,-0.1104651235014678,-0.4146885104412434,-0.24633277070281168,-0.2997371149034977,-0.65598869079373,-0.30387503370404806,-0.14535750481292786,-0.40038303733167924,-0.6561642006110558,-0.14679434970929722,-0.32598947046638177,-0.7021117433701487,-0.294899454380693,-0.31050823994286597,-0.6074999865582285,-0.23022568732949794,-0.4195392557631431,1.0,0.9340290385379023,0.993454940572414,0.6624785999269973,-0.8704142517784661,-0.46361127038364836,-0.26334245484385255,0.07021993011246006,-0.02565493685609219,0.05557184587570388,-0.3343357456590061,-0.00285321180408461,-0.2620235819856411,0.018351594392264244,-0.3045311745101815,-0.30601524339220104,-0.6597423779610285,-0.30023924856710615,-0.24042486481565034,-0.24029238962617838
pdjobyr,0.47514366732883034,0.4927831281923304,-0.033664472572648645,0.47449737888664834,-0.05971616301395116,-0.15213123835810985,-0.0262288722108261,-0.031705728880132907,0.29229336012481666,-0.14411740085814495,-0.31207878646677034,-0.6158364239163493,0.23242253180972608,0.6289790806736507,-0.5249375363921905,-0.007654100918350698,0.01252841161450889,0.9006844564880963,0.37291410168311384,-0.0668985051408587,-0.0012409704010339906,-0.02417043880125718,-0.03654155814248171,-0.35472769746836247,-0.13965681582622685,0.0022052869190776073,-0.034156984512570696,0.01884517208357756,-0.021237617333489812,-0.44701316441325417,-0.1570166672209592,0.05545444749207887,0.12459612364822224,0.2693834352421333,-0.2063122949027805,-0.145463161045544,-0.07575798939831811,-0.4370694126770786,0.12085881513234993,-0.6132120930237533,-0.10261060000163333,-0.33991038639928506,0.024835980120018846,-0.19281303480232487,-0.38258866133397135,-0.11004097262803715,-0.0005105528808489439,0.22294128037022973,-0.08048434274096782,-0.34953484614949826,0.10591228407027367,0.04920826753597822,-0.6063712325713098,0.044714970607378716,-0.08225372923880737,-0.38535365721394593,-0.6070302439067098,-0.11290796595927712,-0.17431109053464205,-0.64618348624102,-0.247263986682024,-0.14157195498406552,-0.5655914065883456,-0.14908001622710654,-0.3909265958008174,0.9340290385379023,1.0,0.8962618984104398,0.6189928882608168,-0.8954186448285821,-0.5100408332367521,0.08479062462505707,0.06818466034419071,0.00957765058469109,0.05369683236343979,-0.28010377620345445,-0.004297452439005756,-0.22089016797533345,0.004016053415255689,0.03267328924466689,0.04092549081975697,-0.6130197728756344,0.05336596528045474,0.032102085861998406,0.11346746741892484
pdwrk,0.43088598342369877,0.41630298191856946,-0.005718574690008829,0.4036479969523114,-0.18261274522052734,-0.21518043965461578,-0.1270526990121859,-0.13342022924929897,0.19028170704823033,-0.22080271421958744,-0.34617222214401777,-0.6854178077746454,0.19613769913608936,0.6396191612626154,-0.596883602337958,0.013115962179051508,0.05112584576138858,0.9977225442170123,0.29640591254497706,-0.10524509936918833,-0.00895270220237873,-0.13404599957760835,-0.11515001456359863,-0.4307925782450729,-0.16111973403759583,0.00865278364036595,-0.08080743113332149,0.02888402726802196,0.04984195345869479,-0.507386420024944,-0.12973572770013542,-0.2672918634682906,0.15559877057346214,0.20261991098314897,-0.1986112206572587,-0.12531117619163373,-0.08267036260569126,-0.4522658846183112,-0.32172870497631506,-0.6624462224226564,-0.19165240767800534,-0.38270642471126437,-0.2821891939049702,-0.34846344962049686,-0.5632387592545329,-0.3260031798670736,-0.014735263036677496,0.2876211503416231,-0.12273357277216215,-0.42862491841968914,-0.3349076402964335,-0.38763019247042557,-0.660285317982781,-0.3917990373400329,-0.16221461050882993,-0.39359580497111846,-0.6607421431521432,-0.15865556426340877,-0.382287948199671,-0.735503423497947,-0.31262450914099105,-0.3503729563492244,-0.6108173149588688,-0.2515179193574204,-0.41600849923494015,0.993454940572414,0.8962618984104398,1.0,0.6636484183083877,-0.8450317666245286,-0.44014514584892445,-0.35620157806278635,0.05913812645998969,-0.06370612687323855,0.04511444563604058,-0.33584254421714543,0.003355376622048911,-0.26186051229319046,0.027946960305763074,-0.38549156905073567,-0.39002700743352,-0.662684888954439,-0.3901461054692383,-0.311090118078589,-0.3292789146264188
pdwrkp,0.686259118944798,0.5863629655711495,-0.028707256450313433,0.5571861896773251,-0.09478163216825738,-0.1285491260545776,-0.04154370083101961,-0.040234255169200775,0.4163460181321001,-0.08062888734352133,-0.1921089560659997,-0.3927056100368412,0.27786193539659676,0.7680967518152149,-0.7155912043376154,0.06609351840692353,0.09164995520161746,0.6688828859213525,0.09172396778847804,-0.008691969167936289,0.017359422461721015,-0.009957083140489572,-0.07873264294388936,-0.8465905041267602,-0.04489129572083585,0.07014935189441099,0.029099608298356616,0.05465045940770438,0.2097325824926776,-0.3815164782237936,-0.03266706766736179,-0.27691790835279206,0.17440686605521424,0.21763958213458645,-0.15673204165317142,-0.06182262416897089,-0.001896029907077362,-0.7387337498829742,-0.12000085349593466,-0.999212045203345,-0.11600217299145642,-0.19758463397833737,-0.11304211699675108,-0.36034952936233505,-0.39330755377487003,-0.1735503264847545,0.2571839022152835,0.32922965705387813,-0.12693366446482177,-0.8340977889143703,-0.13025085479035162,-0.18596159212716568,-0.9969187665081402,-0.20500000025266266,-0.11296594886833547,-0.21765861553850605,-0.9967014130820354,-0.16456155789789148,-0.2731103646060543,-0.36392579958973337,-0.4672459899449071,-0.3020471216934936,-0.9147765283770231,-0.15915713025365516,-0.24204571660541369,0.6624785999269973,0.6189928882608168,0.6636484183083877,1.0,-0.6233841756883793,-0.16057438974290328,-0.15855721785136526,0.17302971329601632,0.10365653231860442,0.16632819325331588,-0.27820954463117237,0.026354432201965865,-0.1838629294276851,0.032879498899964145,-0.1709695798557396,-0.17084776296004758,-0.999122408360893,-0.18207016425138192,-0.16893609875355714,-0.11881859512733685
rtrd,-0.48795432105277026,-0.524869699644646,0.05906421029005892,-0.498943398238548,0.08769675769365012,0.193661978271115,0.031352741158623604,0.043038461393211706,-0.2812845558695482,0.12403842869013083,0.42038046711148863,0.646215109017292,-0.05814461672072214,-0.7356938345307494,0.6344293021418559,0.015880904751143166,-0.011585839053009727,-0.8449890933062719,-0.4591848537891925,0.06538018713899553,0.003900198366677312,0.07559140845322082,0.0670899862953904,0.31026862726235166,0.06927073778489407,0.0004015121604987291,0.04722190880372912,-0.013598384598823137,0.10205285079354612,0.25156451719129796,0.1056468052407262,-0.06725768252001549,-0.13048868090377985,-0.21130679333638552,0.15150188341469084,0.13958727279162628,0.07399396968074946,0.4442178143526695,-0.008964347255071363,0.617865402473756,0.03678076111949097,0.38525118486377014,0.07193578303872786,0.017578054691346646,0.3963530271279883,0.17984977240361774,-0.10498531313287711,-0.19099858351904941,0.10935632780820291,0.30414947617891935,0.011038144971867503,0.04291181629128164,0.6100211108949553,0.03237942610299638,0.04095164438585858,0.4489939760335829,0.6108434924322819,0.14277081828923052,0.13445974776680397,0.6423860828559733,0.21933710542071644,0.10777181677401398,0.5687193095007359,0.08393570087488647,0.4477225027653375,-0.8704142517784661,-0.8954186448285821,-0.8450317666245286,-0.6233841756883793,1.0,0.643873943346865,0.013302590947154231,0.1663755740652156,0.21211091775166588,0.18395927541327928,0.0439737751078692,-0.04891119523441548,0.058851156170887285,-0.028666955544020926,0.08575843324187798,0.06950339841773832,0.6176116377591216,0.047320517266620885,0.05436581244913301,0.006652507345078231
rtrdp,0.10414085508130863,-0.016958183654118244,0.032859746747496886,-0.017470214811712934,-0.026543110824945128,0.052758052238728155,-0.03923660043387871,-0.03194784524080702,0.04398194515609519,-0.11523871601292697,0.2527712515555789,0.39078046247013964,0.04142693832147237,-0.30038115933157933,0.20010618637015162,0.05191361942904557,0.04605637352985245,-0.4396722115347025,-0.9232209384912833,0.024381561729841093,0.03520146391472138,0.039959580192809985,-0.01510903882253306,-0.3513186147575165,0.034608699406761735,0.15041976828544185,0.026800232722596403,0.030440443847654174,0.22744742803346452,0.020338709573618663,0.3050657033483029,-0.21292989530241693,0.0659490206510929,-0.09892438315946898,0.003760291286624597,0.09498497402883142,0.06485819649404519,0.12107659597619516,-0.05304083206450922,0.15022936532544132,-0.05147611849254566,0.24786062227487968,-0.0041110430491486044,-0.21685867527769043,0.1664577409988679,0.10512032385406125,-0.0033346756487751266,0.2855938197262748,0.03258884869500183,-0.3650571804231597,-0.04995850092465733,-0.05573548893254088,0.15588881535775337,-0.07787527387313027,-0.0483427964079896,0.3100063457254312,0.1571323433446853,0.04417794579246684,-0.04763448606994682,0.37427872186010536,-0.15105874729135046,-0.08541923555196809,0.17935337593482786,-0.03457758771855076,0.2975165928823316,-0.46361127038364836,-0.5100408332367521,-0.44014514584892445,-0.16057438974290328,0.643873943346865,1.0,-0.06556740671220439,0.22429355785766636,0.21631372780529737,0.23789842818808213,-0.11744711228340718,0.17183531303697747,-0.05675030054885753,0.13235929700891977,0.012031825846899307,-0.01652868307467144,0.15368399109616124,-0.04403120212001963,0.00046879050867309997,-0.045904609681015014
tporgwk,0.04300519984420471,0.10411769345986159,-0.057493201939887384,0.0920858654812222,0.26053734335136586,0.1437082767137952,0.21775122599780003,0.21549738975688995,0.25116815170816625,0.21531971032685637,0.14912020334215131,0.27725055039743,0.059131615187486795,-0.08207310861761792,0.22900199392618523,-0.057877590129788214,-0.09110644967949755,-0.33562088039447274,0.0970331319960966,0.11340938885449428,0.04490050762508583,0.2995402377734805,0.23111807832547443,0.17888878562977792,0.06495836174309348,-0.00486120288072119,0.12231873678171692,-0.0148623584285109,-0.12080991141029933,0.20058341549509728,-0.021626933726048875,0.6673697469913787,-0.08326595253268566,0.14092406300335478,0.008117593223867592,-0.011463435675876389,0.04166800413757746,0.08545589978126199,0.9753537090651178,0.16906062644031075,0.22334542537002644,0.15542491248540397,0.6824936057741104,0.3848469810761718,0.4816868903012773,0.4881355594055955,0.06222239230314406,-0.14873022469805644,0.08997172634912137,0.1866574587913621,0.9685077045822986,0.9716591746951971,0.17953408342997973,0.9661060816212238,0.19280230835861104,0.07807908585084491,0.17947553964119925,0.10549912315870158,0.4991898275360946,0.32789124620466686,0.160763247606117,0.46374218335844375,0.1597504091560711,0.2746682725101818,0.12472076323274423,-0.26334245484385255,0.08479062462505707,-0.35620157806278635,-0.15855721785136526,0.013302590947154231,-0.06556740671220439,1.0,0.005953238688278598,0.18177117472389973,0.00755177098560664,0.16797962874932718,0.0020895795331689073,0.12531457683069525,-0.04775594916247329,0.9281808143934888,0.9563232697035589,0.17033436582141132,0.987327656348119,0.7649303857371234,0.9727241580360184
uemp12m,0.1158838939762949,0.05306549919709876,-0.05138121072215609,0.03842912993926333,0.004185003965274177,0.059234314817826046,-0.021201373930626235,-0.011365726818919909,0.11923964572696003,0.15790263789177855,0.12470647488080104,0.026145877149884332,0.35167077609344294,-0.029151721787834955,0.0422427840674254,0.02063707896301885,0.01570044711065527,0.06617238037662469,-0.1293344046738263,0.01934721759634096,0.0016070392345268031,0.11700104664080788,0.038025964882851766,-0.22813157530976158,-0.050389449129938715,-0.003779959004339239,0.026708179770056656,0.026828321718439012,0.2051378471807529,-0.2698271587997748,-0.0596901776000273,-0.022346517684024538,0.014356143679646594,0.10993972708349652,-0.026224346293196827,-0.04320278525224305,-0.022969451962856605,-0.1518894329274784,0.024210541413335777,-0.1715712552439542,-0.1904242872578365,-0.009247289845927077,0.07888148560226838,-0.41409890942434385,-0.011791390565713877,0.1045087475436197,-0.019742820568571514,0.05178688404465139,0.026464784928997842,-0.2307502092087118,0.03984229602045574,-0.019872652668207286,-0.1779230932796496,-0.04669879658570295,-0.13065916619288398,0.03669770208567069,-0.1782967858652994,0.0016968040752792413,-0.0931225364093172,0.06902461768480127,-0.10158442913026255,-0.22092976917446955,-0.18658042654040335,-0.19839634317572308,0.007469441453769357,0.07021993011246006,0.06818466034419071,0.05913812645998969,0.17302971329601632,0.1663755740652156,0.22429355785766636,0.005953238688278598,1.0,0.9080311380384707,0.9995259656472169,-0.5283183132644454,-0.1261890155466081,-0.31564301524215543,-0.057286109462086926,0.025283407646592777,0.023304235844263752,-0.17456287695127695,0.016135845886287296,-0.020940803920977257,0.046832613389701495
uemp3m,0.04362486678151391,-0.014897931324311707,-0.08630396561071836,-0.03754481395079846,0.044945417114664724,0.08224953607904323,0.003124409892619215,0.019544801455424515,0.36845524360397675,0.3414347215728097,0.3881558676686579,0.271975952222486,0.37152886668657453,-0.05150129585771216,0.20688424618072979,-0.012984946540252212,-0.023035301965096386,-0.03196381788251275,-0.09361828763149233,0.16682272403367235,0.0017567009073060512,0.4618867146815467,0.3486785394989581,-0.1664133157381718,-0.04388302222497989,-0.03033386371069192,0.21549358630175522,0.06637586667823113,0.26244861907870043,-0.18768646751598533,-0.06865419283025752,0.012904865517182717,-0.032256037934889875,0.3149761923656256,-0.008296863792768104,-0.007655748161694174,0.042402106363139944,-0.07607008216055353,0.17364640817101087,-0.09406381989895349,-0.036025457068086034,0.1173847323098035,0.16933255434816938,-0.17976585042457122,0.2637933528405768,0.23507215127402725,9.4948071198214e-05,-0.005426408102901236,0.07693711841652129,-0.1569101453925161,0.1878367097756077,0.14401681837658603,-0.09652478367472449,0.11001246970554722,-0.027044668627195914,0.10737249105736067,-0.09501085786560057,0.049144340515886446,0.13888922868915024,0.37147154903253965,-0.008703641499728382,-0.12044163399770734,-0.10662388587173088,-0.044313487471614774,0.09390362664683882,-0.02565493685609219,0.00957765058469109,-0.06370612687323855,0.10365653231860442,0.21211091775166588,0.21631372780529737,0.18177117472389973,0.9080311380384707,1.0,0.9092930450360442,-0.43954799376501374,-0.12035345419585104,-0.25146775997728044,-0.08071868765920798,0.1724439721501906,0.17618165878511766,-0.09751699091026729,0.17429980832877703,0.11319087416712226,0.19236223775941388
uemp5yr,0.10654875144954513,0.041192810512817916,-0.04967247666778569,0.02727847146296139,0.0013256117827465967,0.05946777267637946,-0.023703055769389896,-0.013560848252601917,0.11492667598378305,0.15756285985125687,0.1356461143828294,0.040821766593465994,0.3502295263554123,-0.03932616928924522,0.04993553483681619,0.02192825305259579,0.01703168767362861,0.05227037626851373,-0.14060048572979642,0.020618648844383514,0.002975979123751086,0.11895986144737683,0.0387102013913155,-0.22824757702049367,-0.04939436869309071,-0.001768632262197725,0.028520965697216974,0.02825616293388837,0.20881572280753907,-0.25916842144964025,-0.052636282678322696,-0.029828424639902425,0.011867873656390896,0.10487833348464545,-0.02481530215881288,-0.03592121724626701,-0.0184074639791351,-0.1469117569641578,0.025684855780284538,-0.1650352382548267,-0.18744439949465821,0.0016541881390152117,0.08242019438696403,-0.4142797331655707,-0.004966728186521547,0.10455407440774063,-0.01898166630832566,0.05257372358233032,0.02832253606608046,-0.23067610631512508,0.04136355962135333,-0.01755688488143044,-0.17159238932939005,-0.045014810323975356,-0.13002639472216465,0.04782730058672071,-0.17193300613064214,0.003842311757306167,-0.09579474270460799,0.08168080209661346,-0.10198542514428709,-0.2195541686098149,-0.18012528684081133,-0.1937131037603742,0.019290750736707454,0.05557184587570388,0.05369683236343979,0.04511444563604058,0.16632819325331588,0.18395927541327928,0.23789842818808213,0.00755177098560664,0.9995259656472169,0.9092930450360442,1.0,-0.5344536687960862,-0.12772834438092737,-0.3163076651063804,-0.05629865070042001,0.028711047753370945,0.02638263273522902,-0.16798977425348913,0.018499250958456597,-0.01875689040745472,0.048408571239206964
